"specimens.combo","gen.dist","geo.dist","islands.combo"
"Aotea__007:Sulawesi19",0.265344184247973,6870.25432015904,"Aotea:Sulawesi"
"Aotea__007:Sulawesi20",0.23731309341913,6870.25432015904,"Aotea:Sulawesi"
"Aotea__007:Sulawesi21",0.219525972514918,6870.25432015904,"Aotea:Sulawesi"
"Aotea__007:Sulawesi22",0.311126630815287,6870.25432015904,"Aotea:Sulawesi"
"Aotea__007:Tahanea_01",0.1158350599115,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_02",0.0975123796645622,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_03",0.127417233864836,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_04",0.105261424859654,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_05",0.109987100243238,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_06",0.100615722817893,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_07",0.0960730163493753,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_08",0.100375392186223,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_09",0.092771557616082,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_10",0.0973784263867333,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_11",0.121890496313447,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_12",0.084286844373926,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_13",0.105329476479563,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_14",0.0943312131313981,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_15",0.0872744490196938,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_16",0.118527025240008,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_17",0.0856092373629424,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_18",0.125148568083063,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_19",0.113732223255521,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Tahanea_20",0.0950869921421279,4447.65814275238,"Aotea:Tahanea"
"Aotea__007:Wake_Is_01",0.078586909667395,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_02",0.0982400153074876,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_03",0.0694886568650659,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_04",0.0812826074760648,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_05",0.0659427244137394,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_06",0.0724996943484581,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_07",0.0818175024439991,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_08",0.0924548891917761,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_09",0.0667153894451517,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_10",0.0560908425626692,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_11",0.0837855646097434,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_12",0.0847199156805864,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_13",0.0742763445887948,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_14",0.0886518969257111,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_15",0.104990039592424,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_16",0.148097250014299,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_17",0.0707332264742487,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_18",0.0610774670787661,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_19",0.0659230240562764,6216.24257699488,"Aotea:WakeIs"
"Aotea__007:Wake_Is_20",0.105269867869995,6216.24257699488,"Aotea:WakeIs"
"Aotea__008:Borneo_002",0.365823540057459,7183.22157842219,"Aotea:Borneo"
"Aotea__008:Borneo_003",0.394874016528712,7183.22157842219,"Aotea:Borneo"
"Aotea__008:Borneo_004",0.256860799755401,7183.22157842219,"Aotea:Borneo"
"Aotea__008:Borneo_005",0.441920733062672,7183.22157842219,"Aotea:Borneo"
"Aotea__008:Borneo_006",0.568889738955952,7183.22157842219,"Aotea:Borneo"
"Aotea__008:Borneo_008",0.203235673573473,7183.22157842219,"Aotea:Borneo"
"Aotea__008:Borneo_012",0.225690600607486,7166.59537754778,"Aotea:Borneo"
"Aotea__008:Borneo_013",0.158011144205515,7166.59537754778,"Aotea:Borneo"
"Aotea__008:Borneo_014",0.602589553018152,7166.59537754778,"Aotea:Borneo"
"Aotea__008:Borneo_015",0.212048312587056,7166.59537754778,"Aotea:Borneo"
"Aotea__008:Borneo_016",0.278007913021478,7166.59537754778,"Aotea:Borneo"
"Aotea__008:Borneo_017",0.243376054688037,7166.59537754778,"Aotea:Borneo"
"Aotea__008:Borneo_019",0.181544147348125,7591.43654429242,"Aotea:Borneo"
"Aotea__008:Borneo_020",0.25686386786077,7591.43654429242,"Aotea:Borneo"
"Aotea__008:Borneo_021",0.237222683942591,7591.43654429242,"Aotea:Borneo"
"Aotea__008:Borneo_022",0.261709581675894,7591.43654429242,"Aotea:Borneo"
"Aotea__008:Borneo_023",0.222010304272128,7591.43654429242,"Aotea:Borneo"
"Aotea__008:Borneo_024",0.175116576998669,7591.43654429242,"Aotea:Borneo"
"Aotea__008:Halmaher10",0.441957826977996,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmaher11",0.52162346712878,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmaher19",0.483576150910269,6466.33441083919,"Aotea:Halmaher"
"Aotea__008:Halmaher23",0.340142417101794,6467.69264587726,"Aotea:Halmaher"
"Aotea__008:Halmaher24",0.186685089874305,6467.69264587726,"Aotea:Halmaher"
"Aotea__008:Halmahera1",0.277875445330846,6434.85665557042,"Aotea:Halmaher"
"Aotea__008:Halmahera2",0.301855845232608,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmahera3",0.286836109306161,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmahera6",0.362965588765543,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmahera7",0.515800836491542,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmahera8",0.235483127617578,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Halmahera9",0.252912596864385,6424.33018311807,"Aotea:Halmaher"
"Aotea__008:Hatutaa_01",0.0707609592358505,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_02",0.0730001529002355,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_03",0.05957783077922,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_04",0.0713712738530405,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_05",0.0798715443662956,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_06",0.0848376473125244,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_07",0.0724552324037872,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_08",0.0845365361593175,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_09",0.0753429095816805,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_10",0.0872610417105834,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_11",0.0774288602169762,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_12",0.048816262513539,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_13",0.096786737146012,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_14",0.0842450399284221,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_15",0.0808222140140052,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_16",0.0726362081944782,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_17",0.0789606261330771,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_18",0.104287829911498,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_19",0.0740526462092189,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_20",0.0831441953569929,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Hatutaa_21",0.0754526088094798,5446.28208917342,"Aotea:Hatutaa"
"Aotea__008:Honuea_001",0.0913954384596482,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_002",0.0868335990774839,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_003",0.0912705925669525,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_004",0.0925548166596506,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_005",0.0904868270260318,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_006",0.105176487219063,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_007",0.0913824417567404,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_008",0.0909083872169812,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_009",0.0942725226652116,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_010",0.09546070860781,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_011",0.0958085885052899,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_012",0.094823893047626,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_013",0.0997652344066467,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_015",0.092460517865337,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_016",0.0922964280953286,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_017",0.093634378355444,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_018",0.0907375937924176,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_019",0.0871186454224133,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_020",0.0963729555906121,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Honuea_021",0.0977757325276533,4049.02862249807,"Aotea:Honuea"
"Aotea__008:Kaikura_01",0.0568058921088894,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_02",0.0476761740647971,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_03",0.0391580993874785,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_04",0.0386916666456555,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_05",0.0671536788191704,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_06",0.0428271383757147,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_07",0.047263056884189,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_08",0.0339616913380945,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_09",0.069493621163835,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_10",0.0434331530689274,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_11",0.0538421309069486,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_12",0.0517689232059715,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_13",0.0691390376117999,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_14",0.0557019794320905,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_15",0.0372852541594287,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_16",0.0472725748755246,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_17",0.0419478422218727,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_18",0.0305349761059029,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_19",0.0486315542426866,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kaikura_20",0.0215647941392525,11.3419092177926,"Aotea:Kaikura"
"Aotea__008:Kamaka_001",0.117534140540592,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_002",0.117367900808595,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_003",0.110270817838584,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_004",0.115177722781447,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_005",0.103376814747304,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_006",0.111268509999155,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_007",0.103658382380661,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_008",0.109600640843237,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_010",0.0927305743829833,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_011",0.100009043749888,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_012",0.121753064324046,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_013",0.11649290457873,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_014",0.113991433032248,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_015",0.110037601467672,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_016",0.100635012569153,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_017",0.10030816177872,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_018",0.116379569801745,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_019",0.115259435479056,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_020",0.109851407609623,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kamaka_021",0.0972620235043789,4983.05380614646,"Aotea:Kamaka"
"Aotea__008:Kayangel01",0.184557745399708,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel02",0.207216416687246,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel03",0.191705075825565,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel04",0.186174859562603,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel05",0.190649768179801,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel06",0.19946604274257,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel07",0.227243552468247,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel08",0.188745047103785,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel09",0.203697552622729,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel10",0.185056053989497,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel12",0.203004860933139,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel14",0.19085243745233,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel16",0.205134765975927,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel18",0.215175499184214,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Kayangel20",0.212098813811491,6493.75559385372,"Aotea:Kayangel"
"Aotea__008:Late_Is_01",0.108553776207814,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_02",0.1075749631923,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_03",0.129603522574209,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_04",0.0975113046835678,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_05",0.0977239025536354,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_06",0.14136800106782,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_07",0.111425231739817,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_08",0.0959808675170504,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_09",0.0884373059312683,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_10",0.0813562877695344,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_11",0.200925613952399,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_12",0.108061350060176,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_13",0.102093508797987,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_14",0.102921482514989,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_15",0.132576644929872,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_16",0.0950605881301096,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_17",0.0575494956291165,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_18",0.111556116912276,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_19",0.0638673667507736,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_20",0.0791448268667512,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Late_Is_21",0.0805125030128436,2159.91190389841,"Aotea:LateIs"
"Aotea__008:Malenge_04",0.507734712265941,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_11",0.380473956373177,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_14",0.754758766835168,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_15",0.506430534047191,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_17",0.561575250654717,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_18",0.272206057722698,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_19",0.407696617004868,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_20",0.364489068508916,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_22",0.538042247512107,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_23",0.304921683864412,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_24",0.256171997383585,6786.43772800691,"Aotea:Malenge"
"Aotea__008:Malenge_25",0.322952203505663,6786.43772800691,"Aotea:Malenge"
"Aotea__008:NewBrita14",0.369537040990366,4261.85964660095,"Aotea:NewBrita"
"Aotea__008:NewBrita16",0.208052833414589,4261.85964660095,"Aotea:NewBrita"
"Aotea__008:NewBrita23",0.331284084324932,4247.63809555882,"Aotea:NewBrita"
"Aotea__008:NewBrita24",0.174216662343983,4255.1362541528,"Aotea:NewBrita"
"Aotea__008:NewBrita25",0.43981963576248,4255.1362541528,"Aotea:NewBrita"
"Aotea__008:NewBritai2",0.356691261445176,4248.00647924816,"Aotea:NewBrita"
"Aotea__008:NewBritai3",0.218900414301856,4248.00647924816,"Aotea:NewBrita"
"Aotea__008:NewBritai6",0.263469756501751,4248.00647924816,"Aotea:NewBrita"
"Aotea__008:NewBritai7",0.380157541717461,4248.00647924816,"Aotea:NewBrita"
"Aotea__008:NewBritai8",0.241760679880929,4248.00647924816,"Aotea:NewBrita"
"Aotea__008:NewGuine17",0.648328045177973,4384.22772091274,"Aotea:NewGuine"
"Aotea__008:NewGuinea1",0.813527239273854,4384.22772091274,"Aotea:NewGuine"
"Aotea__008:NewGuinea8",0.762731256641247,4384.22772091274,"Aotea:NewGuine"
"Aotea__008:Normanby08",0.529569299154251,3807.69343115738,"Aotea:Normanby"
"Aotea__008:Rakiura_01",0.0544951681130234,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_02",0.0482923711241372,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_03",0.0726992955156178,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_04",0.0507262016569128,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_05",0.0613990998018411,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_06",0.0743682396525305,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_07",0.0609354813967985,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_08",0.0881048264672741,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_09",0.0637943508320958,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_10",0.0538793816598859,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_11",0.0952040593992741,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_12",0.0622838677916306,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_13",0.064794857329448,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_14",0.0793895543533736,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_15",0.0856246377964281,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_16",0.0806030693269959,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_17",0.0637609893969332,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_18",0.0829291937563475,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_19",0.0782501302794235,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_20",0.0608926019703003,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Rakiura_21",0.059609042252394,1344.49141340843,"Aotea:Rakiura"
"Aotea__008:Reiono_001",0.10834721761751,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_002",0.107819026304131,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_003",0.115552006690946,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_004",0.102780161207814,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_005",0.110574235791393,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_006",0.0950480020334044,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_007",0.08990879886301,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_008",0.0905663897616514,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_009",0.117215986529089,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_010",0.105977959993071,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_011",0.0903166979762599,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_012",0.107778043071032,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_013",0.0986279602946853,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_014",0.101767322382345,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_015",0.102404548548732,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_016",0.131133959740726,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_017",0.100861114679307,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_018",0.0996204343878988,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_019",0.108666036003805,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_020",0.097377351405739,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Reiono_021",0.120022361615577,4049.71544366205,"Aotea:Reiono"
"Aotea__008:Rimatuu_01",0.0818361278204678,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_02",0.0790542605525989,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_03",0.0723076180482587,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_04",0.0845933304321045,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_05",0.104591247864307,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_06",0.084144701854345,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_07",0.0869244191602252,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_08",0.0814783193254497,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_09",0.0768911509122614,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_10",0.0862685676173699,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_11",0.0955452356421988,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_12",0.0977304493705772,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_13",0.0742087035750887,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_14",0.075613219867916,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_15",0.0855531074649471,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_16",0.0799760255267366,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_17",0.100524492128949,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_18",0.0995109889286887,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Rimatuu_21",0.0765313492928681,4049.8224040596,"Aotea:Rimatuu"
"Aotea__008:Sulawesi_1",0.205434137773348,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_2",0.237609807717384,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_3",0.228979473244074,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_4",0.230981971825976,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_5",0.217839067376329,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_6",0.180314978172428,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_7",0.243583942027925,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_8",0.240058784915056,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi_9",0.246180279812536,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi10",0.193465504420011,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi11",0.194066965420657,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi12",0.242723681856754,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi13",0.232995981523588,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi14",0.251355091311058,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi15",0.19333676920954,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi16",0.208615304306512,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi17",0.197542442521497,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi18",0.26944910887965,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi19",0.2954083207571,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi20",0.242405274076662,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi21",0.20789089360657,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Sulawesi22",0.27126474922871,6870.25432015904,"Aotea:Sulawesi"
"Aotea__008:Tahanea_01",0.121305921333483,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_02",0.110532431345889,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_03",0.12834662063691,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_04",0.116617339865223,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_05",0.123163619896636,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_06",0.11533112264815,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_07",0.110779719400702,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_08",0.116116627544857,4447.65814275238,"Aotea:Tahanea"
"Aotea__008:Tahanea_09",0.0924444530570595,4447.65814275238,"Aotea:Tahanea"
